【整租】后海 塘尾Hold住公 1室0厅,塘尾Hold住公,1250,http://sz.58.com/pinpaigongyu/32998105411143x.shtml?psid=108379736199441681727576637
【整租】西乡 西乡固戍 1室0厅,西乡固戍,1100,http://sz.58.com/pinpaigongyu/33344560486087x.shtml?psid=108379736199441681727576637
【整租】U港公寓 桃源居 桃源居店,桃源居,1180-1780,http://sz.58.com/pinpaigongyu/31729692526280x.shtml?psid=108379736199441681727576637
【整租】横岗 塘坑水库小区 1室1厅,塘坑水库小区,1150,http://sz.58.com/pinpaigongyu/33210579450960x.shtml?psid=108379736199441681727576637
【整租】魔方公寓（深圳） 平湖 平安大道店,平湖,1300-1880,http://sz.58.com/pinpaigongyu/33387977937461x.shtml?psid=108379736199441681727576637
【整租】百鸽笼 布吉新三村 1室0厅,布吉新三村,1350,http://sz.58.com/pinpaigongyu/32556062557746x.shtml?psid=108379736199441681727576637
【整租】西乡 西乡固戍 1室0厅,西乡固戍,1100,http://sz.58.com/pinpaigongyu/33344560486087x.shtml?psid=109700387199441681762161718
【整租】西丽 麒麟公寓 1室1厅,【整租】西丽,1000,http://sz.58.com/pinpaigongyu/31844012431292x.shtml?psid=109700387199441681762161718
【整租】西乡 西乡华侨新村 1室0厅,西乡华侨新村,1100,http://sz.58.com/pinpaigongyu/33344430499658x.shtml?psid=109700387199441681762161718
【整租】西乡 固戍地铁站A出口 1室1厅,固戍地铁站A出口,1250,http://sz.58.com/pinpaigongyu/33354352854084x.shtml?psid=109700387199441681762161718
【整租】福永 福围雅苑 1室0厅,福围雅苑,1500,http://sz.58.com/pinpaigongyu/31586068365234x.shtml?psid=109700387199441681762161718
【整租】U港公寓 桃源居 桃源居店,桃源居,1180-1780,http://sz.58.com/pinpaigongyu/31751768215110x.shtml?psid=109700387199441681762161718
【整租】魔方公寓（深圳） 平湖 平安大道店,平湖,1300-1880,http://sz.58.com/pinpaigongyu/33443930258602x.shtml?psid=109700387199441681762161718
【整租】福永 星航华府 1室0厅,星航华府,1500,http://sz.58.com/pinpaigongyu/31595771287727x.shtml?psid=109700387199441681762161718
【整租】横岗 新塘坑村小区 1室1厅,新塘坑村小区,1180,http://sz.58.com/pinpaigongyu/33341236727606x.shtml?psid=109700387199441681762161718
【整租】西乡 翠湖花园 1室0厅,翠湖花园,1500,http://sz.58.com/pinpaigongyu/31663205511502x.shtml?psid=109700387199441681762161718
【整租】魔方公寓（深圳） 平湖 平安大道店,平湖,1300-1880,http://sz.58.com/pinpaigongyu/33388016408233x.shtml?psid=176636642199441681798416406
【整租】西乡 固戍花园 1室0厅,固戍花园,1500,http://sz.58.com/pinpaigongyu/31608323770697x.shtml?psid=176636642199441681798416406
【整租】魔方公寓（深圳） 平湖 平安大道店,平湖,1300-1780,http://sz.58.com/pinpaigongyu/33410677246799x.shtml?psid=176636642199441681798416406
【整租】丹竹头 和谐家园 1室0厅,和谐家园,1380,http://sz.58.com/pinpaigongyu/32305592953642x.shtml?psid=176636642199441681798416406
【整租】西乡 富民新苑 1室0厅,富民新苑,1500,http://sz.58.com/pinpaigongyu/31596870217673x.shtml?psid=176636642199441681798416406
【整租】横岗 六约新村 1室1厅,六约新村,1200,http://sz.58.com/pinpaigongyu/33341246279617x.shtml?psid=176636642199441681798416406
【整租】礼寓公寓 宝安中心区 礼寓凉庭中院,宝安中心区,1480-1680,http://sz.58.com/pinpaigongyu/32625077269692x.shtml?psid=176636642199441681798416406
【整租】丹竹头 丹竹头老围小区 1室0厅,丹竹头老围小区,1450,http://sz.58.com/pinpaigongyu/32437605527996x.shtml?psid=183514829199441681828989779
【整租】横岗 荣德国际城市综合 1室1厅,荣德国际城市综合,1200,http://sz.58.com/pinpaigongyu/31549686654393x.shtml?psid=183514829199441681828989779
【整租】横岗 塘坑水库小区 1室1厅,塘坑水库小区,1150,http://sz.58.com/pinpaigongyu/33265692409915x.shtml?psid=183514829199441681828989779
【整租】横岗 六约新村 1室1厅,六约新村,1000,http://sz.58.com/pinpaigongyu/32724978839627x.shtml?psid=183514829199441681828989779
【整租】木棉湾 布吉中心花园 1室0厅,布吉中心花园,1180,http://sz.58.com/pinpaigongyu/33440764784945x.shtml?psid=131409787199441681872092303
【整租】丹竹头 丹竹头老围小区 1室1厅,丹竹头老围小区,1150,http://sz.58.com/pinpaigongyu/33219654930729x.shtml?psid=131409787199441681872092303
【整租】横岗 隆盛花园 1室1厅,隆盛花园,1150,http://sz.58.com/pinpaigongyu/33265542642504x.shtml?psid=131409787199441681872092303
【整租】布吉街 布吉地铁站 1室0厅,布吉地铁站,1300,http://sz.58.com/pinpaigongyu/33208225350701x.shtml?psid=131409787199441681872092303
【整租】丹竹头 大芬新村 1室1厅,大芬新村,1200,http://sz.58.com/pinpaigongyu/31595837621561x.shtml?psid=150321962199441681899254766
【整租】木棉湾 龙岗大道一号 1室1厅,龙岗大道一号,1000,http://sz.58.com/pinpaigongyu/32014547290554x.shtml?psid=150321962199441681899254766
【整租】南岭 万科公园里 1室0厅,万科公园里,1280,http://sz.58.com/pinpaigongyu/32305605429964x.shtml?psid=150321962199441681899254766
【整租】丽湖 景华苑 1室0厅,景华苑,1350,http://sz.58.com/pinpaigongyu/32556073866937x.shtml?psid=150321962199441681899254766
【整租】丹竹头 丹竹头老围小区 1室1厅,丹竹头老围小区,1200,http://sz.58.com/pinpaigongyu/31530170149295x.shtml?psid=163411370199441681953829251
【整租】康桥 中城康桥花园一期 1室0厅,中城康桥花园一期,1450,http://sz.58.com/pinpaigongyu/32305584425647x.shtml?psid=163411370199441681953829251
【整租】丹竹头 丹竹头老围小区 1室1厅,丹竹头老围小区,1200,http://sz.58.com/pinpaigongyu/31566858527411x.shtml?psid=163411370199441681953829251
【整租】南岭 荔枝花园 1室0厅,荔枝花园,1350,http://sz.58.com/pinpaigongyu/32305567938104x.shtml?psid=163411370199441681953829251
【整租】大芬村 艺术大厦 1室1厅,艺术大厦,1000,http://sz.58.com/pinpaigongyu/32556038465450x.shtml?psid=110780936199441681989430166
【整租】横岗 荣德国际城市综合 1室1厅,荣德国际城市综合,1100,http://sz.58.com/pinpaigongyu/33265521199530x.shtml?psid=110780936199441681989430166
【整租】草埔 草埔新村 1室0厅,草埔新村,1380,http://sz.58.com/pinpaigongyu/33309541961802x.shtml?psid=110780936199441681989430166
【整租】观澜 桂花园 1室0厅,桂花园,1200,http://sz.58.com/pinpaigongyu/32556052420933x.shtml?psid=110780936199441681989430166
【整租】丹竹头 中兆花园 1室0厅,中兆花园,1180,http://sz.58.com/pinpaigongyu/33418937830457x.shtml?psid=142864336199441682029336646
【整租】木棉湾 诚信华庭 1室0厅,诚信华庭,1180,http://sz.58.com/pinpaigongyu/33485615846463x.shtml?psid=142864336199441682029336646
【整租】布吉关 龙珠花园 1室0厅,龙珠花园,1080,http://sz.58.com/pinpaigongyu/33418743386823x.shtml?psid=142864336199441682029336646
【整租】大芬村 桂芳园(一至四期 1室0厅,桂芳园(一至四期,1150,http://sz.58.com/pinpaigongyu/33418891641926x.shtml?psid=142864336199441682029336646
【整租】翠竹 翠竹苑 1室0厅,翠竹苑,1200,http://sz.58.com/pinpaigongyu/33264248630313x.shtml?psid=137930263199441682063259145
【整租】布吉街 布吉中心广场 1室0厅,布吉中心广场,1280,http://sz.58.com/pinpaigongyu/33485688013114x.shtml?psid=137930263199441682063259145
【整租】大芬村 桂芳园(六期) 1室0厅,桂芳园(六期),1100,http://sz.58.com/pinpaigongyu/33418910148170x.shtml?psid=137930263199441682063259145
【整租】布吉关 龙珠花园 1室0厅,龙珠花园,1200,http://sz.58.com/pinpaigongyu/33264224177213x.shtml?psid=137930263199441682063259145
【整租】丹竹头 丹竹头老围小区 1室0厅,丹竹头老围小区,1000,http://sz.58.com/pinpaigongyu/33221506896172x.shtml?psid=175440231199441682116276727
【整租】布吉街 布吉中心广场 1室0厅,布吉中心广场,1100,http://sz.58.com/pinpaigongyu/33418806789817x.shtml?psid=175440231199441682116276727
【整租】木棉湾 布吉中心花园 1室0厅,布吉中心花园,1150,http://sz.58.com/pinpaigongyu/33418868647376x.shtml?psid=175440231199441682116276727
【整租】百鸽笼 布吉新三村 1室0厅,布吉新三村,1280,http://sz.58.com/pinpaigongyu/33309505411780x.shtml?psid=175440231199441682116276727
【整租】木棉湾 布吉中心花园 1室0厅,布吉中心花园,1350,http://sz.58.com/pinpaigongyu/33309492742091x.shtml?psid=153160549199441682137500928
【整租】布吉关 龙珠花园 1室0厅,龙珠花园,1250,http://sz.58.com/pinpaigongyu/33309481781686x.shtml?psid=153160549199441682137500928
【整租】布心 大地花园 1室0厅,大地花园,1200,http://sz.58.com/pinpaigongyu/33418963181901x.shtml?psid=153160549199441682137500928
【整租】布吉街 康达尔花园 1室0厅,康达尔花园,1450,http://sz.58.com/pinpaigongyu/32305614444739x.shtml?psid=153160549199441682137500928
【整租】百鸽笼 龙珠花园 1室1厅,龙珠花园,1000,http://sz.58.com/pinpaigongyu/32556044998983x.shtml?psid=173374623199441682171458580
【整租】观澜 桂花园 1室0厅,桂花园,1100,http://sz.58.com/pinpaigongyu/33208065676622x.shtml?psid=173374623199441682171458580
【整租】横岗 志健时代广场 1室1厅,志健时代广场,1150,http://sz.58.com/pinpaigongyu/33219598855986x.shtml?psid=173374623199441682171458580
【整租】布吉关 龙威花园 1室0厅,龙威花园,1150,http://sz.58.com/pinpaigongyu/33418779531828x.shtml?psid=173374623199441682171458580
【整租】布心 海关草埔生活区( 1室0厅,海关草埔生活区(,1280,http://sz.58.com/pinpaigongyu/33419290085691x.shtml?psid=130823963199441682200073042
【整租】木棉湾 诚信华庭 1室0厅,诚信华庭,1080,http://sz.58.com/pinpaigongyu/33418847667533x.shtml?psid=130823963199441682200073042
【整租】布心 海关草埔生活区( 1室0厅,海关草埔生活区(,1500,http://sz.58.com/pinpaigongyu/33309551154627x.shtml?psid=130823963199441682200073042
【整租】布心 鹿鸣园 1室0厅,鹿鸣园,1200,http://sz.58.com/pinpaigongyu/33418992864698x.shtml?psid=130823963199441682200073042
【整租】上沙 韵动家园 3室1厅,韵动家园,1500,http://sz.58.com/pinpaigongyu/31717531197244x.shtml?psid=140149986199441682498281118
【整租】上沙 韵动家园 3室1厅,韵动家园,1500,http://sz.58.com/pinpaigongyu/31717521400362x.shtml?psid=130951702199441682531142793
【整租】华强北 桑达雅苑 3室1厅,桑达雅苑,1500,http://sz.58.com/pinpaigongyu/31771177269832x.shtml?psid=123756914199441682740529294
【整租】华强北 桑达雅苑 3室1厅,桑达雅苑,1500,http://sz.58.com/pinpaigongyu/31771177269832x.shtml?psid=106139118199441682802618664
【整租】华强北 桑达雅苑 3室1厅,桑达雅苑,1500,http://sz.58.com/pinpaigongyu/31771180136890x.shtml?psid=139519669199441682974701003
【整租】华强北 城市绿洲花园 3室1厅,城市绿洲花园,1500,http://sz.58.com/pinpaigongyu/31771210621621x.shtml?psid=139519669199441682974701003
【整租】民治 星河传奇 3室1厅,星河传奇,1500,http://sz.58.com/pinpaigongyu/31386230586180x.shtml?psid=139519669199441682974701003
【整租】民治 星河传奇 3室1厅,星河传奇,1500,http://sz.58.com/pinpaigongyu/32548539821626x.shtml?psid=139519669199441682974701003
【整租】民治 中海锦城 3室1厅,中海锦城,1200,http://sz.58.com/pinpaigongyu/31386358566728x.shtml?psid=139519669199441682974701003
【整租】民治 中海锦城 3室1厅,中海锦城,1300,http://sz.58.com/pinpaigongyu/31386339617096x.shtml?psid=139519669199441682974701003
【整租】民治 中海锦城 3室1厅,中海锦城,1300,http://sz.58.com/pinpaigongyu/32548526955839x.shtml?psid=136995134199441683013709901
【整租】民治 中海锦城 3室1厅,中海锦城,1200,http://sz.58.com/pinpaigongyu/31416631044286x.shtml?psid=136995134199441683013709901
【整租】民治 星河传奇 3室1厅,星河传奇,1200,http://sz.58.com/pinpaigongyu/31386179699122x.shtml?psid=136995134199441683013709901
【整租】民治 中海锦城 3室1厅,中海锦城,1300,http://sz.58.com/pinpaigongyu/31386334026674x.shtml?psid=136995134199441683013709901
【整租】西乡 宝安碧海名园 3室1厅,宝安碧海名园,1350,http://sz.58.com/pinpaigongyu/31372611001552x.shtml?psid=136995134199441683013709901
【整租】西乡 中粮鸿云 3室1厅,中粮鸿云,1350,http://sz.58.com/pinpaigongyu/31372571655613x.shtml?psid=136995134199441683013709901
【整租】西乡 宝安碧海名园 3室1厅,宝安碧海名园,1350,http://sz.58.com/pinpaigongyu/31372614716224x.shtml?psid=136995134199441683013709901
【整租】西乡 中粮鸿云 3室1厅,中粮鸿云,1350,http://sz.58.com/pinpaigongyu/31372567844043x.shtml?psid=136995134199441683013709901
【整租】西乡 中粮鸿云 3室1厅,中粮鸿云,1350,http://sz.58.com/pinpaigongyu/31372573458223x.shtml?psid=136995134199441683013709901
【整租】西乡 金港华庭 3室1厅,金港华庭,1350,http://sz.58.com/pinpaigongyu/31372530239822x.shtml?psid=116107300199441683045633646
【整租】民治 星河传奇 3室1厅,星河传奇,1500,http://sz.58.com/pinpaigongyu/31405114465586x.shtml?psid=116107300199441683045633646
【整租】西乡 绿海名苑 3室1厅,绿海名苑,1400,http://sz.58.com/pinpaigongyu/31372538561964x.shtml?psid=116107300199441683045633646
【整租】西乡 绿海名苑 3室1厅,绿海名苑,1400,http://sz.58.com/pinpaigongyu/31372540847659x.shtml?psid=116107300199441683045633646
【整租】西乡 宝安碧海名园 3室1厅,宝安碧海名园,1350,http://sz.58.com/pinpaigongyu/31372603778226x.shtml?psid=116107300199441683045633646
【整租】西乡 绿海名苑 3室1厅,绿海名苑,1400,http://sz.58.com/pinpaigongyu/31372544892875x.shtml?psid=116107300199441683045633646
【整租】西乡 中粮鸿云 3室1厅,中粮鸿云,1350,http://sz.58.com/pinpaigongyu/31372565864892x.shtml?psid=116107300199441683045633646
【整租】西乡 金港华庭 3室1厅,金港华庭,1350,http://sz.58.com/pinpaigongyu/31372560428340x.shtml?psid=116107300199441683045633646
【整租】西乡 绿海名苑 3室1厅,绿海名苑,1400,http://sz.58.com/pinpaigongyu/31372543022782x.shtml?psid=116107300199441683045633646
【整租】民治 中海锦城 3室1厅,中海锦城,1500,http://sz.58.com/pinpaigongyu/31405087417277x.shtml?psid=116107300199441683045633646
【整租】西乡 金港华庭 3室1厅,金港华庭,1350,http://sz.58.com/pinpaigongyu/31372532403903x.shtml?psid=116107300199441683045633646
【整租】西乡 中粮鸿云 3室1厅,中粮鸿云,1350,http://sz.58.com/pinpaigongyu/31372569751733x.shtml?psid=116107300199441683045633646
【整租】西乡 宝安碧海名园 3室1厅,宝安碧海名园,1350,http://sz.58.com/pinpaigongyu/31372612904876x.shtml?psid=116107300199441683045633646
